0	1	2	3
zh	entailment	21日，协和武汉红十字会医院发布公告：普外科医生肖俊在抗击疫情一线不幸感染新冠肺炎，因病情恶化，经抢救无效，于2020年2月8日18时13分去世	武汉又一位医生因感染新冠肺炎离世
zh	entailment	费雷拉埃尔伯尼奥内仅有1099名常住人口，位于伦巴第大区帕维亚省	​意大利伦巴第大区一市镇至今新冠肺炎零感染引关注
zh	contradiction	中国食品辟谣联盟对此进行辟谣，希望大家不信谣、不传谣，用科学的方法战胜此次疫情。 谣言1 喝高度酒能抵抗新冠肺炎. 辟谣：. 75%的酒精能够杀灭 ...	喝高度酒能抵抗新冠病毒
zh	contradiction	浙江辟谣网据丁香医生消息，网传把某些药物敷在脚底可以防病毒，丁香医生团队辟谣：到目前为止，还没有专门用于预防和治疗新冠病毒的药物。	把某些药物敷在脚底可以防病毒
zh	contradiction	网易健康就大家最关注的几个问题进行了梳理 ...	双黄连可以预防新冠病毒
zh	entailment	对违反规定的，交通运输管理部门、交通执法部门将依法从快严肃处理	北京出租车、顺风车暂停出京运营业务
zh	contradiction	洗热水澡也无法提升体内温度，不能对抗病毒，还可能会有生命危险。 杀死新型冠状病毒至少需要56℃，30分钟，可用于物体表面消毒等。人在56℃ ...	用56℃的热水洗澡能对抗病毒
zh	entailment	理念很重要，理念就是指挥棒、红绿灯	热评｜总书记浙江之行，就是一堂生动的新发展理念课
zh	entailment	针对新冠肺炎，美国总统特朗普曾表示，用于治疗疟疾的药物羟氯喹可以用来治疗新冠肺炎，并声称他自己正在使用这一药物以预防新冠肺炎	《柳叶刀》刊文指出：美总统推荐药不安全
zh	contradiction	... 而从近几天的新闻报道中可以看到，这几个口罩生产大省，均已在逐步恢复 ...	买不到口罩可以自制
zh	contradiction	谣言六十七:别吃鱼，某地有121个鱼塘感染真相:青海、南宁、丽江等各 ...	别吃鱼，某地有 121 个鱼塘感染
zh	neutral	... 感染肺炎病例出现胃肠道症状，做检查时胃肠道体液可能有一定传染性。 ... 病毒核酸检测结果转阴的消息，目前除已出院的3名医护人员外，还有8人 ...	核酸检测转阴后，还有可能复发
zh	entailment	这一研究成果已于近日以预发表的形式在美国生物学论文档案网发布	法国巴斯德研究所最新研究：法国疫情由本地流传病毒毒株引发
zh	entailment	5月10日，美国纽约州州长科莫表示，纽约州正在密切调查一种可能与新冠病毒有关的儿童不明“炎症综合征”，目前纽约州已发现85名儿童感染	美国不明综合征或与新冠肺炎有关 纽约州感染儿童升至85人
zh	entailment	记者从宁夏教育厅获悉，经请示宁夏回族自治区新冠肺炎疫情防控指挥部同意，2020年宁夏初中学业水平考试（简称“中考”）统一笔试时间定于7月18日至20日进行，同时取消中考体育测试	​宁夏中考笔试时间定于7月18日至20日 同时取消体育测试
zh	entailment	专家组在俄医学交流圆满结束，凯旋归国	欢迎回家！中国赴俄抗疫医疗专家组凯旋
zh	entailment	目前，通过“农民工返岗复工点对点小程序”登记需要返岗农民工6万多人，通过“襄阳市务工人员就业去向登记小程序”登记务工返岗人员22万多人	“新型冠状病毒感染的肺炎疫情防控工作”新闻发布会第五十六场
zh	entailment	5月1日中午，在一家刚刚恢复堂食的武汉老字号餐厅，记者看到，顾客须进行酒精消毒、测体温、验证健康码等环节无误后，方可进入堂食区域就餐	武汉餐厅逐步恢复堂食  就餐需扫码测体温
zh	entailment	要做好医疗救治和科研攻关，进一步完善诊疗方案，打响“上海方案”的品牌	再接再厉，慎终如始！龚正今天在市疾控中心调研疫情防控工作
zh	entailment	组建快捷反应队伍，成立了由32人组成的服务企业用工专员队伍，第一时间全方位满足企业的用工需求	“新型冠状病毒感染的肺炎疫情防控工作”新闻发布会第五十六场
zh	entailment	为防控新冠肺炎疫情的蔓延，巴西里约热内卢曾颁发限制令，但将于4月30日到期	巴西疫情得不到遏制，里约市长宣布限制令将延长至5月底
zh	entailment	巴总理伊姆兰·汗在上周会见了巴基斯坦最大慈善团体之一的埃迪基金会负责人费萨尔·埃迪（Faisal Edhi），之后得知其新冠病毒检测为阳性	巴基斯坦：伊姆兰·汗总理已进行新冠病毒检测
zh	entailment	当地时间3月24日早上，匈牙利从中国采购的一批防疫物资抵达布达佩斯李斯特·费伦茨国际机场，匈牙利总理欧尔班、创新与技术部部长帕尔科维奇以及中国驻匈牙利大使段洁龙亲自前往机场接机	中国近70吨医疗物资运抵匈牙利首都 匈总理亲自迎接
zh	entailment	五是创业带动应推尽推	“新型冠状病毒感染的肺炎疫情防控工作”新闻发布会第五十六场
zh	contradiction	新冠病毒来源问题再起波澜。 ... 表示：他们用数学模式对病毒基因研究得出的结果，确认了之前印度学者提出的新冠病毒带有艾滋病基因的发现。 ... 吕克·蒙塔尼耶：对，这个病毒是根据一个来自蝙蝠身上的冠状病毒制作的，之后，可能 ...	印度学者：新冠病毒是人造的
zh	entailment	“新冠肺炎中小学生读本”告诉你！ 2020/02/15 16:49 新华报业网. 交汇点讯岁末年初，一场突如其来的新冠肺炎疫情改变 ...	中央空调会传染病毒
zh	contradiction	30 分钟以上的56℃ 高温，确实可以杀死病毒，可这个温度的桑拿，人也受不了啊。 要知道，一般滚烫的洗澡水，也就在40 ℃ 左右。真要是56 ℃ 汗 ...	桑拿、汗蒸能预防新冠病毒
zh	entailment	纽约公共事务收到新冠肺炎疫情剧烈冲击，其中纽约市警察局（NYPD）目前已有1775名警察及260名非出警人员新冠肺炎测试呈阳性	纽约市新冠肺炎死亡人数达2624人 公共服务及交通受冲击
zh	contradiction	谣言，. 导读. 新型冠状病毒感染的肺炎疫情发生以来，有关疫情传播态势、虚假防治措施等流言和 ...	含姜片可以预防新冠病毒
zh	entailment	国航客服已陆续通过电话或短信联系售票	针对驻美留学生：中国驻休斯敦总领事馆发布关于6月4日休斯敦—天津临时航班有关通知
zh	neutral	专家痛批：胡扯！...	喷嚏一打几米远，病毒可悬浮一天
zh	entailment	记者经成都市新型冠状病毒肺炎疫情防控指挥部了解，成都市学校开学安排如下：成都市高三年级（含已报名参加高考的中等职业学校毕业年级学生）4月1日开学；初三年级按照4月7日开学做准备；小学各年级、初一年级、初二年级、高一年级和高二年级按照4月13日开学做准备；中职学校（含技工学校）按照4月20日开学做准备；具体时间由属地区（市）县党委、政府综合评估后确定	四川成都发布中小学开学时间表 中考体考适度推迟
zh	entailment	记者在北京朝阳医院看到，门口有自动测温设施，进入医院都先进行体温测量	北京各级医疗机构日常诊疗正有序恢复
zh	entailment	中国疾病预防控制中心研究员 张流波： 联防联控机制已经发布过《新冠肺炎流行期间办公场所和公共场所空调通风系统运行管理指南》，大家可以去 ...	中央空调会传染病毒
zh	entailment	巴厘岛副省长苏卡瓦迪24日在网络会议上表示，巴厘岛是印尼受新冠肺炎疫情影响最大的地区，因为当地60%的财政收入来自于旅游业	印尼巴厘岛旅游业遭灭顶之灾
zh	contradiction	不敢相信!体温枪竟会伤眼，且造成永久伤害?. 175次播放 3个月前. 1 举报/反馈. 服务升级 查看原网页. 一花一草小世界. 打开好看视频.	体温枪伤眼，造成永久伤害
zh	entailment	近日，国家发展改革委、国家卫生健康委、生态环境部印发了《医疗废物集中处置设施能力建设实施方案》，今后要加快推进医疗废物处置能力建设，补齐相关领域短板弱项，争取通过1-2年努力，实现县级以上医疗废物全收集、全处理	三部门：加快推动医疗废物集中处置设施建设
zh	entailment	这也是我省医疗专家和广大医护人员向全省人民交出的一份出色答卷	治愈率99.6%是怎样做到的
zh	contradiction	日本电台日前曝出美国有意隐瞒新型冠状病毒肺炎的发. ... 最新消息是，美国已经承认，第一例新冠肺炎病人，来自美国加州。 ​换句话说，美国之前的流感很可能就是新冠肺炎，只是美国把新冠肺炎患者当作流感来治疗，不然的话，以往的流感不会有 ...	第一例新冠肺炎患者来自美国
zh	entailment	被紫外线消毒灯照射5min左右即可将衣服上所携带的细菌和病毒等杀死。还可用来对要求洁净空气的化验室和手术室等进行空气消毒，照射30min左右就可以将空气 ...	紫外线消毒灯能杀灭新冠病毒
zh	entailment	当地时间22日，福奇接受采访时表示，对特朗普甩锅中国的某些表态无法认同，“但我总不能到麦克风前把他推下去吧	白宫疫情专家：特朗普对中国的指责不符合事实，但我拦不住
zh	entailment	乘客需先获得健康码绿码，并佩戴口罩，测量体温，然后在扫码进行实名登记后，才能乘车	湖北武汉公交运力恢复至全网运力的30%
zh	contradiction	国家体育总局体育科学研究所研究员 ...	疫情期间大强度锻炼可提高抵抗力
zh	entailment	当地时间5月24日晚，南非总统拉马福萨发表全国演说宣布南非全国从6月1日起进入三级防控状态	南非全国从6月1日起进入三级防控状态
zh	contradiction	今天（25日）上午开始，网上流传一条消息称：“上海目前除沪牌不让进上海了。”记者就此咨询12122路政服务热线。客服人员告诉记者，上海不存在“ ...	上海已限制外牌车辆进沪
zh	contradiction	N95口罩只要不是变形严重，遇到别人对你打喷嚏，是可以佩戴3天的，第三天还有94%的防御效力，用了7天的N95口罩用吹风机吹或酒精消毒可 ...	用了7天的N95口罩消毒可继续用
zh	entailment	在此期间，全国和驻外使领馆下半旗志哀，全国停止公共娱乐活动	中国驻美国大使馆下半旗志哀抗疫牺牲烈士和逝世同胞
zh	entailment	拉夫罗夫表示，俄罗斯向多国提供援助却引发仇俄言论是消极的逻辑，会加剧各种矛盾	俄罗斯外长拉夫罗夫：中国“人类命运共同体”理念凝聚世界力量
zh	entailment	驻泰国使馆代办杨欣表示，这次由中方企业和友好组织向泰方捐赠医疗物资，体现了“中泰一家亲”的两国特殊友谊，中泰两国“兄弟齐心，其利断金”一定能够战胜疫情	中国企业和友好组织向泰方捐赠医疗物资
